ms_zoning,lot_area,condition_1,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_unf_sf,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,fireplaces,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,yr_sold,age,quality,remod,bsmt_rating,bsmt_sf,saleprice
1,10880,1,5,5,1950,1950,3,3,3,3,124.0,1164.0,0,1164,1164,1,3,1,3,0,1.0,240.0,3,3,1,2008,58,225,58,9,1040.0,125000
1,2280,1,7,6,1975,1975,3,3,4,3,836.0,836.0,1,836,836,1,2,1,3,0,1.0,308.0,3,3,1,2010,35,378,35,12,0.0,120000
3,9187,1,9,5,2009,2009,5,3,5,3,645.0,1766.0,1,1766,1766,2,2,1,5,1,3.0,478.0,3,3,1,2009,0,675,0,15,1121.0,370878
4,6270,1,5,6,1949,1950,3,3,3,3,717.0,1001.0,0,1001,2002,2,4,2,3,0,3.0,871.0,3,3,1,2007,58,270,57,9,284.0,145000
1,15660,1,7,9,1939,2006,4,4,3,3,457.0,798.0,1,1137,1954,1,3,1,4,2,2.0,431.0,3,3,1,2008,69,1008,2,9,341.0,311500
1,3087,1,7,5,2006,2006,4,3,4,3,767.0,1220.0,1,1364,1364,2,2,1,4,1,2.0,437.0,3,3,1,2006,0,420,0,12,453.0,210250
1,13450,1,7,5,2002,2002,4,3,4,3,216.0,916.0,1,920,1861,2,3,1,4,0,2.0,492.0,3,3,1,2006,4,420,4,12,700.0,200000
1,8146,1,4,8,1900,2003,4,4,2,3,405.0,405.0,1,717,1039,1,2,1,3,0,1.0,281.0,3,3,0,2009,109,512,6,6,0.0,114000
2,9600,1,4,4,1910,1950,4,4,2,3,677.0,677.0,1,833,1510,2,3,1,4,0,2.0,720.0,3,3,0,2009,99,256,59,6,0.0,87500
1,12328,1,8,5,2005,2005,4,3,5,3,163.0,1149.0,1,1164,2541,3,4,1,5,1,3.0,729.0,3,3,1,2007,2,480,2,15,986.0,349265
1,10141,1,8,5,2004,2004,4,3,4,3,222.0,1512.0,1,1512,1512,2,3,1,4,0,3.0,845.0,3,3,1,2009,5,480,5,12,1290.0,203000
1,8529,1,7,5,2001,2001,4,3,4,3,1434.0,1454.0,1,1434,1434,2,3,1,4,1,2.0,527.0,3,3,1,2009,8,420,8,12,20.0,189000
3,8127,1,7,5,2003,2003,4,3,4,3,402.0,812.0,1,812,1653,2,3,1,4,0,2.0,628.0,3,3,1,2009,6,420,6,12,410.0,209000
2,8400,3,6,7,1900,1950,3,3,2,4,917.0,917.0,1,1090,2007,2,3,1,5,0,1.0,357.0,3,3,1,2009,109,378,59,8,0.0,160000
1,10751,6,5,5,1974,1974,3,3,2,3,250.0,1037.0,1,1037,1037,1,2,1,3,0,2.0,431.0,3,3,1,2007,33,225,33,6,787.0,129000
1,10010,1,5,5,1974,1975,3,3,4,3,195.0,1389.0,1,1389,1389,1,2,1,3,1,2.0,418.0,3,3,1,2006,32,225,31,12,1194.0,170000
1,4280,1,5,6,1913,2002,3,3,3,3,75.0,440.0,0,694,694,1,2,1,4,1,1.0,352.0,4,3,2,2007,94,270,5,9,365.0,90350
1,9800,1,5,7,1972,1972,3,3,3,3,0.0,894.0,1,894,894,1,3,1,3,0,2.0,552.0,3,3,1,2006,34,315,34,9,894.0,149900
1,7560,1,5,5,1971,1971,3,3,4,3,132.0,864.0,1,864,864,1,3,1,3,0,2.0,576.0,3,3,1,2008,37,225,37,12,732.0,123000
2,9600,1,4,2,1900,1950,3,3,3,2,1095.0,1095.0,0,1095,1774,2,4,2,3,0,3.0,779.0,2,2,0,2006,106,72,56,6,0.0,87000
1,9880,1,6,6,1977,1977,3,3,3,3,574.0,1096.0,1,1118,1118,1,3,1,3,1,1.0,358.0,3,3,1,2008,31,324,31,9,522.0,171000
1,9600,1,6,5,1950,1950,3,3,3,3,752.0,1032.0,1,1032,1252,1,3,1,3,0,1.0,288.0,3,3,1,2008,58,270,58,9,280.0,119000
1,7931,1,5,5,1959,1959,3,3,3,3,0.0,1148.0,1,1148,1148,1,3,1,3,0,1.0,672.0,3,3,1,2009,50,225,50,9,1148.0,132500
2,5100,1,8,7,1925,1996,3,4,3,3,588.0,588.0,1,833,1666,1,3,1,4,1,1.0,228.0,3,3,1,2008,83,672,12,9,0.0,161000
1,9720,1,9,5,2001,2002,4,3,4,3,163.0,1357.0,1,1366,1947,2,3,1,4,1,3.0,725.0,3,3,1,2008,7,540,6,12,1194.0,274000
1,8521,2,5,5,1967,1967,3,3,3,3,70.0,912.0,1,912,912,1,3,1,3,1,1.0,336.0,3,3,1,2010,43,225,43,9,842.0,125000
1,12461,1,8,5,1994,1995,4,3,4,3,168.0,1624.0,1,1624,1624,2,2,1,4,1,3.0,757.0,3,3,1,2006,12,480,11,12,1456.0,262000
1,6950,1,5,7,1979,1979,3,3,3,3,132.0,914.0,1,914,914,1,2,1,3,0,2.0,444.0,3,3,1,2009,30,315,30,9,782.0,134900
1,16905,1,5,6,1959,1959,3,4,3,3,383.0,1350.0,1,1328,1328,1,2,1,3,2,1.0,308.0,3,3,2,2007,48,360,48,9,967.0,170000
1,7155,1,6,8,1926,1991,3,3,3,3,686.0,686.0,1,686,1461,1,3,1,3,1,1.0,225.0,3,3,0,2007,81,432,16,9,0.0,135000
1,9205,1,6,5,1990,1991,4,3,4,3,226.0,930.0,1,1364,2683,2,4,1,4,2,2.0,473.0,3,3,1,2008,18,360,17,12,704.0,290000
1,7697,1,7,6,2007,2007,4,3,4,3,1246.0,1246.0,1,1258,1258,2,3,1,4,0,2.0,462.0,3,3,1,2007,0,504,0,12,0.0,173500
1,7800,1,5,8,1948,2002,3,4,3,4,293.0,896.0,1,1112,2008,3,3,1,5,0,1.0,230.0,3,3,1,2006,58,480,4,12,603.0,225000
1,14357,1,5,5,1961,1961,3,3,3,3,386.0,864.0,1,1187,1187,1,2,1,3,1,2.0,440.0,3,3,1,2007,46,225,46,9,478.0,140500
1,8775,1,5,5,1994,1994,3,3,4,3,495.0,990.0,1,990,990,1,3,1,3,0,1.0,299.0,3,3,1,2007,13,225,13,12,495.0,126000
3,2645,1,8,5,1999,1999,4,3,4,3,348.0,960.0,1,962,1586,2,3,1,4,0,2.0,480.0,3,3,1,2008,9,480,9,12,612.0,170000
1,13568,1,5,5,1995,1995,3,3,4,3,274.0,990.0,1,990,990,1,3,1,3,0,2.0,576.0,3,3,1,2006,11,225,11,12,716.0,156000
1,16321,1,5,6,1957,1997,3,3,3,3,207.0,1484.0,1,1600,1600,1,2,1,3,2,1.0,319.0,3,3,1,2006,49,270,9,9,1277.0,207500
3,8640,1,8,5,2007,2007,4,3,4,3,546.0,896.0,1,896,1792,2,3,1,4,0,2.0,590.0,3,3,1,2007,0,480,0,12,350.0,255000
2,1596,1,4,6,1973,1973,3,3,4,3,25.0,462.0,1,526,988,1,1,1,3,1,1.0,297.0,3,3,1,2008,35,216,35,12,437.0,94900
1,7315,1,5,6,1958,1958,3,3,3,3,545.0,1170.0,1,1170,1170,1,3,1,3,1,1.0,338.0,3,3,1,2007,49,270,49,9,625.0,140000
2,7614,1,3,5,1905,1950,3,3,3,2,738.0,738.0,1,714,1376,1,2,1,3,0,1.0,216.0,3,3,0,2006,101,135,56,6,0.0,96900
1,11000,1,5,6,1966,1966,3,3,3,3,184.0,1154.0,1,1154,1154,1,3,1,3,1,2.0,480.0,3,3,1,2009,43,270,43,9,970.0,154000
2,10337,1,8,9,1910,1999,4,4,3,3,725.0,725.0,0,909,1772,2,3,1,4,0,2.0,816.0,3,3,1,2007,97,1152,8,9,0.0,184900
1,14803,5,10,5,2007,2008,5,3,5,3,442.0,2078.0,1,2084,2084,2,2,1,5,1,3.0,1220.0,3,3,1,2008,1,750,0,15,1636.0,385000
2,8765,1,4,6,1936,1950,3,3,3,3,666.0,951.0,0,951,951,1,2,1,3,0,1.0,327.0,3,3,1,2006,70,216,56,9,285.0,106500
1,12720,1,8,5,2000,2000,4,3,4,3,282.0,1455.0,1,1466,2687,2,4,1,4,2,3.0,810.0,3,3,1,2009,9,480,9,12,1173.0,327000
1,11128,5,9,5,2005,2006,5,3,5,3,300.0,2458.0,1,2490,2490,2,2,1,5,2,3.0,795.0,3,3,1,2009,4,675,3,15,2158.0,468000
2,5160,1,6,6,1927,1950,3,2,3,3,1204.0,1204.0,1,1204,1666,1,3,1,3,0,1.0,384.0,2,3,1,2009,82,216,59,9,0.0,135000
1,13072,6,6,5,2005,2005,4,3,4,3,1141.0,1141.0,1,1141,1141,1,3,1,3,0,2.0,484.0,3,3,1,2006,1,360,1,12,0.0,142500
1,8814,2,5,6,1968,1968,3,3,3,3,0.0,732.0,1,732,1464,1,4,1,3,0,2.0,470.0,3,3,1,2008,40,270,40,9,732.0,141000
1,4484,1,5,6,1942,1979,3,3,3,3,187.0,672.0,0,778,1282,1,2,1,3,0,1.0,240.0,3,3,1,2007,65,270,28,9,485.0,108500
1,9019,6,6,5,1994,1994,3,3,4,3,362.0,636.0,1,636,1320,2,3,1,4,0,2.0,472.0,3,3,1,2006,12,270,12,12,274.0,150000
1,11932,2,8,5,2007,2008,4,3,4,3,1580.0,1580.0,1,1580,1580,2,3,1,4,0,3.0,830.0,3,3,1,2008,1,480,0,12,0.0,235128
1,115149,1,7,5,1971,2002,3,3,4,3,424.0,1643.0,1,1824,1824,2,2,1,4,2,2.0,739.0,3,3,1,2007,36,315,5,12,1219.0,302000
1,14330,1,5,6,1975,2001,3,3,3,3,180.0,864.0,1,1558,1558,2,2,1,3,0,2.0,440.0,3,3,1,2008,33,270,7,9,684.0,163000
1,2308,1,6,5,1974,1974,3,3,3,3,103.0,855.0,1,855,1322,2,3,1,3,1,2.0,440.0,3,3,1,2009,35,270,35,9,752.0,147000
2,2500,1,7,8,1915,2005,4,3,3,3,611.0,910.0,1,916,1826,1,4,1,5,1,1.0,164.0,2,2,1,2009,94,672,4,9,299.0,155000
1,8049,1,7,5,1990,1990,3,3,4,3,256.0,1309.0,1,1339,1339,2,2,1,3,1,2.0,484.0,4,4,1,2006,16,315,16,12,1053.0,180000
1,9590,1,7,5,2003,2003,4,3,5,3,82.0,868.0,1,1146,1146,2,3,1,4,1,2.0,438.0,3,3,1,2007,4,420,4,15,786.0,187500
1,7200,1,6,6,1976,1976,3,3,3,3,410.0,1041.0,1,1125,1125,1,3,1,3,1,1.0,352.0,3,3,1,2009,33,324,33,9,631.0,125000
1,11500,1,7,7,1936,1987,4,3,4,3,794.0,1017.0,1,1020,2057,1,3,1,4,1,1.0,180.0,2,3,1,2006,70,588,19,12,223.0,250000
2,6756,1,5,6,1910,1950,3,3,3,4,481.0,481.0,0,899,899,1,2,1,3,0,1.0,200.0,2,3,2,2008,98,270,58,12,0.0,78000
1,12030,1,8,5,2007,2007,5,3,5,3,1694.0,1694.0,1,1694,1694,2,3,1,4,0,3.0,818.0,3,3,1,2007,0,600,0,15,0.0,318000
1,9554,1,8,5,1993,1994,4,3,4,3,397.0,777.0,1,1065,1911,2,3,1,4,1,2.0,471.0,3,3,1,2006,13,480,12,12,380.0,215000
1,11361,1,6,5,1976,1976,3,3,4,3,549.0,1193.0,1,1523,1523,2,3,1,3,1,2.0,478.0,3,3,1,2008,32,270,32,12,644.0,180000
1,12416,1,6,5,1986,1986,3,3,4,2,0.0,1606.0,1,1651,1651,2,3,1,3,1,2.0,616.0,3,3,1,2008,22,270,22,8,1606.0,184000
1,9600,1,5,6,1959,1959,3,3,3,3,50.0,1041.0,1,1041,1041,1,3,1,3,0,1.0,270.0,3,3,1,2009,50,270,50,9,991.0,124500
1,8267,2,5,5,1958,1958,3,3,3,3,1604.0,1604.0,1,1604,1604,2,4,2,3,0,2.0,576.0,3,3,1,2010,52,225,52,9,0.0,135000
2,6000,1,6,7,1940,1989,3,3,3,3,460.0,981.0,1,1014,1672,1,3,1,4,1,1.0,240.0,3,3,1,2008,68,378,19,9,521.0,164900
1,9600,1,7,5,1969,1969,3,3,3,3,1164.0,1164.0,1,1164,1164,1,3,1,3,0,2.0,528.0,3,3,1,2006,37,315,37,9,0.0,140000
1,7350,1,5,6,1958,1958,3,3,3,3,1041.0,1041.0,1,1041,1041,1,3,1,3,0,1.0,294.0,3,3,1,2009,51,270,51,9,0.0,128000
1,7703,1,6,8,1978,1978,3,3,4,3,0.0,450.0,1,1034,1034,1,3,1,3,1,2.0,504.0,3,3,1,2008,30,432,30,12,450.0,153000
2,4347,1,6,8,1910,1950,4,3,4,4,796.0,796.0,1,825,1609,1,3,1,3,0,1.0,228.0,2,2,0,2008,98,576,58,16,0.0,127500
1,9600,1,5,8,1950,2006,3,4,3,3,232.0,572.0,1,1337,1337,1,3,1,4,1,1.0,264.0,3,3,1,2008,58,480,2,9,340.0,141500
1,12256,1,8,5,1994,1995,4,3,5,3,431.0,1463.0,1,1500,2622,2,3,1,4,2,2.0,712.0,3,3,1,2010,16,480,15,15,1032.0,325000
1,9547,1,7,6,1993,1993,3,3,4,3,1594.0,1594.0,1,1594,1594,2,2,1,4,1,2.0,472.0,3,3,1,2007,14,378,14,12,0.0,188500
3,7200,1,6,5,2006,2006,4,3,4,3,357.0,1262.0,1,1262,1262,2,2,1,4,0,2.0,572.0,3,3,1,2006,0,360,0,12,905.0,185000
2,3600,1,6,7,1917,2007,3,3,3,3,624.0,624.0,1,664,1288,1,3,1,5,1,1.0,280.0,3,3,0,2009,92,378,2,9,0.0,119000
2,1680,1,5,5,1971,1971,3,3,3,3,630.0,630.0,1,630,1302,2,3,1,3,0,1.0,280.0,3,3,1,2009,38,225,38,9,0.0,112000
3,3316,1,8,5,2005,2005,4,3,4,3,208.0,1247.0,1,1247,1247,1,1,1,4,1,2.0,550.0,3,3,1,2006,1,480,1,12,1039.0,197000
1,16387,1,9,5,2006,2006,4,3,5,4,369.0,1738.0,1,1738,2589,2,4,1,5,1,3.0,831.0,3,3,1,2006,0,540,0,20,1369.0,412083
1,13265,1,8,5,2002,2002,4,3,4,3,350.0,1568.0,1,1689,1689,2,3,1,4,2,3.0,857.0,3,3,1,2008,6,480,6,12,1218.0,271000
1,3242,1,7,5,2003,2003,4,3,4,3,405.0,1405.0,1,1405,1405,2,2,1,4,1,2.0,478.0,3,3,1,2007,4,420,4,12,1000.0,200000
1,8991,5,7,6,1976,1976,3,3,4,3,0.0,1228.0,1,1324,1324,2,3,1,4,1,2.0,585.0,3,3,1,2007,31,378,31,12,1228.0,174000
1,8000,1,5,5,1960,1960,3,3,3,3,125.0,1377.0,1,1377,1377,1,3,1,3,2,1.0,351.0,3,3,1,2007,47,225,47,9,1252.0,156500
1,9303,1,6,5,1996,1997,4,3,5,3,130.0,872.0,1,888,1756,2,3,1,3,0,2.0,422.0,3,3,1,2007,11,360,10,15,742.0,204000
1,8544,1,5,6,1966,2006,3,3,3,3,1228.0,1228.0,1,1228,1228,1,3,1,4,0,1.0,271.0,3,3,1,2008,42,270,2,9,0.0,149350
1,11425,1,5,6,1954,1954,3,3,3,3,522.0,1008.0,1,1008,1008,1,2,1,3,1,1.0,275.0,3,3,1,2006,52,270,52,9,486.0,137000
1,11404,1,7,5,1998,1999,4,3,4,3,901.0,1153.0,1,1153,2031,2,3,1,4,1,2.0,541.0,3,3,1,2008,10,420,9,12,252.0,222500
1,8229,1,6,5,2007,2007,4,3,4,3,752.0,752.0,1,752,1504,2,3,1,4,0,2.0,440.0,3,3,1,2007,0,360,0,12,0.0,166000
2,3153,1,5,6,1920,1990,3,3,3,3,967.0,967.0,1,967,967,1,2,1,3,1,1.0,180.0,2,3,0,2007,87,270,17,9,0.0,99900
3,11096,1,8,5,2006,2006,4,3,4,3,1632.0,1656.0,1,1656,1656,2,3,1,4,0,3.0,826.0,3,3,1,2007,1,480,1,12,24.0,249700
1,14000,1,6,8,1950,2004,3,4,3,3,1092.0,1092.0,1,1152,1152,1,3,1,4,1,1.0,300.0,3,3,1,2009,59,576,5,9,0.0,158500
1,8098,1,6,5,2000,2000,4,3,4,3,129.0,1381.0,1,1403,1403,2,2,1,4,0,2.0,470.0,3,3,1,2006,6,360,6,12,1252.0,202000
1,8393,1,5,5,1959,2005,3,3,3,3,1098.0,1626.0,1,1712,1712,2,4,2,3,0,2.0,588.0,3,3,1,2006,47,225,1,9,528.0,145000
1,12900,2,4,4,1969,1969,3,3,4,3,0.0,1198.0,1,1258,1258,0,0,2,3,0,2.0,400.0,2,3,1,2008,39,144,39,12,1198.0,108959
1,57200,1,5,5,1948,1950,3,3,3,3,60.0,747.0,1,1687,1687,1,3,1,3,2,2.0,572.0,3,3,0,2010,62,225,60,9,687.0,160000
1,8078,1,5,5,1958,1958,3,3,3,3,1560.0,1560.0,1,1560,1560,2,4,2,3,0,2.0,484.0,3,3,1,2007,49,225,49,9,0.0,128600
1,12384,1,7,7,1976,1976,3,3,4,3,793.0,793.0,1,1142,1935,2,3,1,3,1,2.0,550.0,3,3,1,2007,31,441,31,12,0.0,197900
1,9927,1,7,5,1976,1976,4,3,5,3,42.0,1047.0,1,1083,1083,1,2,1,3,1,2.0,596.0,3,3,1,2006,30,420,30,15,1005.0,172000
1,16300,1,5,4,1977,1977,3,3,4,3,399.0,876.0,1,907,907,1,3,1,3,0,1.0,308.0,3,3,1,2007,30,180,30,12,477.0,130000
1,7915,1,6,5,1999,2000,4,3,5,3,443.0,1666.0,1,1675,1675,2,3,1,4,0,2.0,435.0,3,3,1,2008,9,360,8,15,1223.0,195000
1,21750,3,5,5,1954,1954,3,3,3,3,988.0,988.0,1,988,988,1,2,1,3,0,2.0,520.0,3,3,0,2008,54,225,54,9,0.0,113000
1,9116,1,8,5,2001,2001,4,3,5,3,1491.0,1491.0,1,1491,1491,2,3,1,4,0,2.0,490.0,3,3,1,2006,5,480,5,15,0.0,209000
1,14419,1,7,5,1987,1989,3,3,4,3,117.0,1645.0,1,1479,1479,2,3,1,4,1,2.0,578.0,3,3,1,2009,22,315,20,12,1528.0,213500
1,13070,1,5,5,1951,1951,3,3,3,3,323.0,631.0,1,1112,1112,1,2,1,3,0,2.0,480.0,3,3,1,2009,58,225,58,9,308.0,126000
1,9855,1,6,5,1956,1956,3,3,3,3,1436.0,1436.0,1,1689,1689,1,3,1,3,1,2.0,480.0,3,3,1,2009,53,270,53,9,0.0,127500
1,8118,5,9,5,2007,2007,5,3,5,3,676.0,1710.0,1,1710,1710,2,2,1,5,1,2.0,557.0,3,3,1,2008,1,675,1,15,1034.0,334000
1,10920,1,6,5,1960,1960,3,3,3,3,520.0,1253.0,1,1253,1253,1,2,1,3,1,1.0,352.0,3,3,1,2008,48,270,48,9,733.0,157000
1,6600,5,5,5,1962,1962,3,3,3,3,312.0,864.0,1,864,864,1,2,1,3,0,1.0,294.0,3,3,1,2007,45,225,45,9,552.0,125500
1,8199,1,7,5,2005,2005,4,3,4,3,80.0,728.0,1,728,1456,2,3,1,4,1,2.0,410.0,3,3,1,2008,3,420,3,12,648.0,189000
1,9947,1,7,5,1990,1991,3,3,4,3,577.0,1188.0,1,1217,1217,2,3,1,4,0,2.0,497.0,3,3,1,2009,19,315,18,12,611.0,173000
1,14330,1,7,4,1974,1974,4,2,4,3,228.0,1748.0,1,2151,2646,2,3,1,4,4,2.0,550.0,3,3,1,2006,32,224,32,12,1520.0,260000
1,10769,1,8,5,2007,2007,4,3,4,3,846.0,866.0,1,866,1768,2,3,1,4,0,2.0,578.0,3,3,1,2009,2,480,2,12,20.0,212000
1,8846,1,5,5,1996,1996,4,3,4,3,572.0,870.0,1,914,914,1,2,1,3,0,2.0,576.0,3,3,1,2006,10,300,10,12,298.0,148000
1,10600,1,6,5,1964,1964,3,3,3,3,533.0,533.0,1,1131,1775,2,3,1,3,0,2.0,480.0,3,3,1,2010,46,270,46,9,0.0,136300
1,18890,2,5,5,1977,1977,3,3,4,3,652.0,1361.0,1,1361,2620,2,4,2,3,1,2.0,600.0,3,3,0,2007,30,225,30,12,709.0,190000
2,9142,1,5,5,1900,2006,3,2,2,3,797.0,797.0,0,830,1627,2,4,2,3,0,2.0,420.0,2,1,0,2008,108,150,2,6,0.0,139500
1,7750,4,7,5,2003,2003,4,3,4,3,660.0,660.0,1,660,1320,2,3,1,4,0,2.0,400.0,3,3,1,2007,4,420,4,12,0.0,162000
2,6060,1,4,5,1939,1950,3,3,3,3,732.0,732.0,1,772,1123,1,3,1,3,0,1.0,264.0,3,3,2,2007,68,180,57,9,0.0,100000
1,10172,1,5,7,1968,2003,3,3,3,3,423.0,864.0,1,874,874,1,3,1,3,0,1.0,288.0,3,3,1,2006,38,315,3,9,441.0,126500
1,10380,1,7,5,1986,1987,4,3,3,3,0.0,1502.0,1,1553,2730,2,4,1,4,1,2.0,576.0,3,3,1,2007,21,420,20,9,1502.0,301000
1,9337,1,6,5,1997,1997,3,4,4,3,176.0,824.0,1,905,1786,2,3,1,4,0,2.0,684.0,3,3,1,2007,10,360,10,12,648.0,204750
2,9600,1,5,5,1920,1960,3,3,3,3,739.0,973.0,1,1377,2350,2,4,2,3,0,2.0,393.0,3,3,1,2008,88,225,48,9,234.0,130000
1,8640,2,5,5,1968,1968,3,3,4,2,56.0,900.0,1,884,1770,1,4,1,3,0,2.0,530.0,3,3,1,2006,38,225,38,8,844.0,155000
1,7931,1,5,6,1960,1960,3,3,3,3,363.0,1269.0,1,1269,1269,1,3,1,3,1,1.0,308.0,3,3,1,2008,48,270,48,9,906.0,155000
1,11625,1,5,4,1965,1965,3,3,3,3,198.0,1039.0,1,1039,1039,1,3,1,3,0,2.0,504.0,3,3,1,2010,45,180,45,9,841.0,131500
1,9600,1,6,6,1955,1972,3,3,3,3,350.0,1156.0,1,1520,1520,1,3,1,3,2,1.0,364.0,3,3,1,2010,55,324,38,9,806.0,153000
1,11478,1,8,5,2007,2008,4,3,5,3,486.0,1704.0,1,1704,1704,2,3,1,4,1,3.0,772.0,3,3,1,2010,3,480,2,15,1218.0,306000
1,7740,1,9,5,2006,2006,4,3,5,4,663.0,1686.0,1,1686,1686,2,1,1,5,1,3.0,899.0,3,3,1,2006,0,540,0,20,1023.0,332200
1,9520,1,8,5,2007,2008,4,3,4,3,125.0,1638.0,1,1646,1646,2,3,1,4,1,3.0,800.0,3,3,1,2008,1,480,0,12,1513.0,293077
1,17199,1,4,7,1961,1961,3,4,3,3,600.0,914.0,1,914,914,1,2,1,3,0,1.0,270.0,2,3,1,2007,46,336,46,9,314.0,128000
2,5400,1,6,7,1926,2004,3,4,3,3,779.0,1149.0,1,1149,1616,2,3,1,4,0,1.0,216.0,3,3,1,2007,81,504,3,9,370.0,152000
2,9900,1,6,4,1880,1950,3,3,3,3,1008.0,1008.0,1,1178,2210,2,5,1,2,0,1.0,205.0,2,3,0,2007,127,216,57,9,0.0,117500
2,6000,1,6,6,1927,1950,3,3,3,3,569.0,845.0,1,866,1296,1,3,1,3,0,2.0,576.0,3,3,1,2007,80,324,57,9,276.0,127500
1,17778,1,8,5,1981,1981,4,3,4,3,0.0,2461.0,1,2497,2497,2,2,1,4,2,2.0,676.0,3,3,1,2007,26,480,26,12,2461.0,373000
1,19645,1,7,6,1994,2007,3,3,4,3,80.0,423.0,1,896,1652,2,3,1,4,0,2.0,473.0,3,3,1,2010,16,378,3,12,343.0,203135
1,8750,1,7,5,1996,1996,4,3,4,3,880.0,880.0,1,909,1716,2,2,1,4,1,2.0,512.0,3,3,1,2009,13,420,13,12,0.0,191000
1,9139,1,8,5,2006,2006,4,3,5,3,1043.0,1422.0,1,1432,1432,2,3,1,4,1,2.0,492.0,3,3,1,2009,3,480,3,15,379.0,245000
1,10140,4,7,5,1998,1999,4,3,5,3,379.0,1650.0,1,1680,1680,2,3,1,4,1,2.0,583.0,3,3,1,2009,11,420,10,15,1271.0,213250
1,10141,1,7,5,1998,1998,3,3,4,3,832.0,832.0,1,885,1718,2,3,1,3,1,2.0,427.0,3,3,1,2009,11,315,11,12,0.0,185000
2,2205,1,6,6,1973,1973,3,3,3,3,213.0,525.0,1,525,1092,1,3,1,3,0,1.0,264.0,3,3,1,2007,34,324,34,9,312.0,113500
1,10914,3,3,3,1929,1950,3,2,3,3,715.0,715.0,0,715,715,1,2,1,3,0,2.0,660.0,2,3,0,2006,77,54,56,9,0.0,68000
1,9196,1,7,5,2003,2003,4,3,5,3,1560.0,1560.0,1,1560,1560,2,3,1,4,0,2.0,573.0,3,3,1,2010,7,420,7,15,0.0,201000
3,9803,1,7,5,2005,2005,4,3,4,3,466.0,866.0,1,866,1768,2,3,1,4,0,2.0,603.0,3,3,1,2008,3,420,3,12,400.0,226700
1,17169,1,10,5,2007,2007,5,3,5,3,636.0,2320.0,1,2290,2290,2,2,1,5,1,3.0,1174.0,3,3,1,2007,0,750,0,15,1684.0,500067
1,9171,1,7,5,2004,2005,4,3,4,3,848.0,848.0,1,848,1598,2,3,1,4,1,2.0,433.0,3,3,1,2006,2,420,1,12,0.0,201490
1,9750,1,5,7,1994,1994,3,3,4,3,268.0,990.0,1,990,990,1,3,1,3,0,2.0,528.0,3,3,1,2008,14,315,14,12,722.0,155000
1,8604,1,5,7,1978,1978,3,4,4,3,0.0,941.0,1,941,941,1,2,1,4,0,2.0,564.0,3,3,1,2009,31,420,31,12,941.0,145000
2,6155,8,6,8,1920,1999,3,3,2,2,611.0,611.0,1,751,1362,2,3,1,3,0,2.0,502.0,3,2,1,2008,88,432,9,4,0.0,128000
1,9487,1,6,5,2000,2000,3,3,4,3,395.0,915.0,1,940,1690,2,3,1,3,1,2.0,442.0,3,3,1,2007,7,270,7,12,520.0,187000
2,3675,1,6,5,2005,2006,3,3,4,3,0.0,547.0,1,1072,1072,1,2,1,3,0,2.0,525.0,3,3,1,2009,4,270,3,12,547.0,145500
1,11750,1,7,5,2005,2006,4,3,4,3,1526.0,1546.0,1,1546,1546,2,3,1,4,0,3.0,796.0,3,3,1,2007,2,420,1,12,20.0,217000
1,11896,1,7,5,2008,2008,4,3,4,3,1258.0,1336.0,1,1346,1346,2,3,1,4,1,3.0,660.0,3,3,1,2010,2,420,2,12,78.0,220000
1,10400,1,6,5,1972,1972,3,3,3,3,485.0,732.0,1,1012,1790,1,4,1,3,1,2.0,484.0,3,3,1,2006,34,270,34,9,247.0,165150
1,10970,1,6,6,1978,1978,3,3,4,4,0.0,940.0,1,1026,1026,1,3,1,3,0,2.0,576.0,3,2,1,2008,30,324,30,16,940.0,147000
1,11883,1,7,5,1996,1996,4,3,4,3,814.0,1504.0,1,1504,1504,2,3,1,4,1,2.0,478.0,3,3,1,2009,13,420,13,12,690.0,203000
1,10552,1,5,5,1959,1959,3,3,3,3,380.0,1398.0,1,1700,1700,1,4,1,4,1,2.0,447.0,3,3,1,2010,51,225,51,9,1018.0,165500
1,9760,1,6,8,1964,1993,3,3,3,3,169.0,822.0,1,1020,1851,2,3,1,4,1,2.0,440.0,3,3,1,2007,43,432,14,9,653.0,187000
3,2998,1,6,5,2000,2000,4,3,4,3,249.0,756.0,1,756,1512,2,2,1,4,0,2.0,440.0,3,3,1,2009,9,360,9,12,507.0,180000
1,6821,1,6,7,1921,2005,3,3,3,3,538.0,651.0,1,759,1298,2,2,1,3,1,1.0,240.0,3,3,2,2007,86,378,2,9,113.0,146500
1,11354,1,7,5,2000,2000,4,3,3,3,261.0,1673.0,1,1673,1673,2,3,1,4,1,2.0,583.0,3,3,1,2007,7,420,7,9,1412.0,270000
1,9069,1,6,6,1992,1992,3,3,4,3,189.0,936.0,1,996,996,1,2,1,4,0,2.0,564.0,3,3,1,2010,18,324,18,12,747.0,147000
1,8064,3,6,8,1948,2004,3,3,3,3,161.0,816.0,1,816,1224,1,3,1,3,0,1.0,280.0,3,3,1,2010,62,432,6,9,655.0,132000
